level,setting,identifier,record_count,even_share,vs_even
partition_key,listing_id,8704964,365,365.0,1.0
partition_key,listing_id,6990477,365,365.0,1.0
partition_key,listing_id,117862,365,365.0,1.0
partition_key,listing_id,7777219,365,365.0,1.0
partition_key,listing_id,7203765,365,365.0,1.0
partition_key,listing_id,7840228,365,365.0,1.0
partition_key,listing_id,7438635,365,365.0,1.0
partition_key,listing_id,9389755,365,365.0,1.0
partition_key,listing_id,9151865,365,365.0,1.0
partition_key,listing_id,7204672,365,365.0,1.0
partition_key,listing_id,5579427,365,365.0,1.0
partition_key,listing_id,6734621,365,365.0,1.0
partition_key,listing_id,2263643,365,365.0,1.0
partition_key,listing_id,4608208,365,365.0,1.0
partition_key,listing_id,9999955,365,365.0,1.0
partition_key,listing_id,3528627,365,365.0,1.0
partition_key,listing_id,8048333,365,365.0,1.0
partition_key,listing_id,8050642,365,365.0,1.0
partition_key,listing_id,7329805,365,365.0,1.0
partition_key,listing_id,6848455,365,365.0,1.0
partition_key,listing_id,9695233,365,365.0,1.0
partition_key,listing_id,5164581,365,365.0,1.0
partition_key,listing_id,2208757,365,365.0,1.0
partition_key,listing_id,226536,365,365.0,1.0
partition_key,listing_id,176678,365,365.0,1.0
partition_key,listing_id,7050534,365,365.0,1.0
partition_key,listing_id,8248970,365,365.0,1.0
partition_key,listing_id,4824699,365,365.0,1.0
partition_key,listing_id,3876097,365,365.0,1.0
partition_key,listing_id,1260259,365,365.0,1.0
partition_key,listing_id,8443952,365,365.0,1.0
partition_key,listing_id,10068879,365,365.0,1.0
partition_key,listing_id,8173487,365,365.0,1.0
partition_key,listing_id,685600,365,365.0,1.0
partition_key,listing_id,8483477,365,365.0,1.0
partition_key,listing_id,10136155,365,365.0,1.0
partition_key,listing_id,6959336,365,365.0,1.0
partition_key,listing_id,5195064,365,365.0,1.0
partition_key,listing_id,9961538,365,365.0,1.0
partition_key,listing_id,8301680,365,365.0,1.0
partition_key,listing_id,492287,365,365.0,1.0
partition_key,listing_id,8029177,365,365.0,1.0
partition_key,listing_id,7343707,365,365.0,1.0
partition_key,listing_id,8882345,365,365.0,1.0
partition_key,listing_id,7676574,365,365.0,1.0
partition_key,listing_id,3354761,365,365.0,1.0
partition_key,listing_id,3561237,365,365.0,1.0
partition_key,listing_id,1831338,365,365.0,1.0
partition_key,listing_id,1840671,365,365.0,1.0
partition_key,listing_id,5559643,365,365.0,1.0
partition_key,listing_id,8327083,365,365.0,1.0
partition_key,listing_id,8087037,365,365.0,1.0
partition_key,listing_id,1696015,365,365.0,1.0
partition_key,listing_id,6855839,365,365.0,1.0
partition_key,listing_id,3345341,365,365.0,1.0
partition_key,listing_id,4410493,365,365.0,1.0
partition_key,listing_id,19619,365,365.0,1.0
partition_key,listing_id,7597244,365,365.0,1.0
partition_key,listing_id,5736082,365,365.0,1.0
partition_key,listing_id,3697351,365,365.0,1.0
partition_key,listing_id,6958436,365,365.0,1.0
partition_key,listing_id,9652574,365,365.0,1.0
partition_key,listing_id,7109376,365,365.0,1.0
partition_key,listing_id,3534364,365,365.0,1.0
partition_key,listing_id,6671901,365,365.0,1.0
partition_key,listing_id,6370313,365,365.0,1.0
partition_key,listing_id,9863484,365,365.0,1.0
partition_key,listing_id,7249631,365,365.0,1.0
partition_key,listing_id,9183838,365,365.0,1.0
partition_key,listing_id,6222245,365,365.0,1.0
partition_key,listing_id,10292753,365,365.0,1.0
partition_key,listing_id,7760836,365,365.0,1.0
partition_key,listing_id,7324993,365,365.0,1.0
partition_key,listing_id,5760902,365,365.0,1.0
partition_key,listing_id,7035498,365,365.0,1.0
partition_key,listing_id,8956631,365,365.0,1.0
partition_key,listing_id,6766708,365,365.0,1.0
partition_key,listing_id,6992696,365,365.0,1.0
partition_key,listing_id,4264043,365,365.0,1.0
partition_key,listing_id,6186081,365,365.0,1.0
partition_key,listing_id,1472532,365,365.0,1.0
partition_key,listing_id,5900224,365,365.0,1.0
partition_key,listing_id,9374358,365,365.0,1.0
partition_key,listing_id,5874421,365,365.0,1.0
partition_key,listing_id,8829474,365,365.0,1.0
partition_key,listing_id,6228474,365,365.0,1.0
partition_key,listing_id,4637670,365,365.0,1.0
partition_key,listing_id,3995007,365,365.0,1.0
partition_key,listing_id,19611,365,365.0,1.0
partition_key,listing_id,10076279,365,365.0,1.0
partition_key,listing_id,1200829,365,365.0,1.0
partition_key,listing_id,3673759,365,365.0,1.0
partition_key,listing_id,206781,365,365.0,1.0
partition_key,listing_id,988176,365,365.0,1.0
partition_key,listing_id,3686556,365,365.0,1.0
partition_key,listing_id,2881446,365,365.0,1.0
partition_key,listing_id,9318853,365,365.0,1.0
partition_key,listing_id,6328150,365,365.0,1.0
partition_key,listing_id,2154617,365,365.0,1.0
partition_key,listing_id,6658052,365,365.0,1.0
partition_key,listing_id,6187841,365,365.0,1.0
partition_key,listing_id,9371895,365,365.0,1.0
partition_key,listing_id,4318031,365,365.0,1.0
partition_key,listing_id,6364549,365,365.0,1.0
partition_key,listing_id,8326940,365,365.0,1.0
partition_key,listing_id,7826593,365,365.0,1.0
partition_key,listing_id,8168476,365,365.0,1.0
partition_key,listing_id,6482984,365,365.0,1.0
partition_key,listing_id,6316917,365,365.0,1.0
partition_key,listing_id,7922581,365,365.0,1.0
partition_key,listing_id,4110396,365,365.0,1.0
partition_key,listing_id,5446176,365,365.0,1.0
partition_key,listing_id,4669377,365,365.0,1.0
partition_key,listing_id,4151430,365,365.0,1.0
partition_key,listing_id,5446513,365,365.0,1.0
partition_key,listing_id,3793185,365,365.0,1.0
partition_key,listing_id,937370,365,365.0,1.0
partition_key,listing_id,1833250,365,365.0,1.0
partition_key,listing_id,902243,365,365.0,1.0
partition_key,listing_id,4053644,365,365.0,1.0
partition_key,listing_id,1084046,365,365.0,1.0
partition_key,listing_id,8016481,365,365.0,1.0
partition_key,listing_id,8811781,365,365.0,1.0
partition_key,listing_id,4243163,365,365.0,1.0
partition_key,listing_id,4569115,365,365.0,1.0
partition_key,listing_id,4464824,365,365.0,1.0
partition_key,listing_id,9258513,365,365.0,1.0
partition_key,listing_id,4190771,365,365.0,1.0
partition_key,listing_id,3543084,365,365.0,1.0
partition_key,listing_id,6263270,365,365.0,1.0
partition_key,listing_id,7807169,365,365.0,1.0
partition_key,listing_id,844939,365,365.0,1.0
partition_key,listing_id,8890682,365,365.0,1.0
partition_key,listing_id,3998984,365,365.0,1.0
partition_key,listing_id,6315435,365,365.0,1.0
partition_key,listing_id,6704004,365,365.0,1.0
partition_key,listing_id,1797207,365,365.0,1.0
partition_key,listing_id,271509,365,365.0,1.0
partition_key,listing_id,10156116,365,365.0,1.0
partition_key,listing_id,4410789,365,365.0,1.0
partition_key,listing_id,9577993,365,365.0,1.0
partition_key,listing_id,9352620,365,365.0,1.0
partition_key,listing_id,9532957,365,365.0,1.0
partition_key,listing_id,8354452,365,365.0,1.0
partition_key,listing_id,9497431,365,365.0,1.0
partition_key,listing_id,217142,365,365.0,1.0
partition_key,listing_id,1732280,365,365.0,1.0
partition_key,listing_id,4240933,365,365.0,1.0
partition_key,listing_id,443942,365,365.0,1.0
partition_key,listing_id,6489648,365,365.0,1.0
partition_key,listing_id,8308386,365,365.0,1.0
partition_key,listing_id,8227038,365,365.0,1.0
partition_key,listing_id,2489339,365,365.0,1.0
partition_key,listing_id,8054892,365,365.0,1.0
partition_key,listing_id,1493197,365,365.0,1.0
partition_key,listing_id,4417792,365,365.0,1.0
partition_key,listing_id,5048597,365,365.0,1.0
partition_key,listing_id,6278191,365,365.0,1.0
partition_key,listing_id,8891577,365,365.0,1.0
partition_key,listing_id,4163306,365,365.0,1.0
partition_key,listing_id,59827,365,365.0,1.0
partition_key,listing_id,9505340,365,365.0,1.0
partition_key,listing_id,3992155,365,365.0,1.0
partition_key,listing_id,8571518,365,365.0,1.0
partition_key,listing_id,3820186,365,365.0,1.0
partition_key,listing_id,1084084,365,365.0,1.0
partition_key,listing_id,257140,365,365.0,1.0
partition_key,listing_id,8956628,365,365.0,1.0
partition_key,listing_id,8637174,365,365.0,1.0
partition_key,listing_id,8815061,365,365.0,1.0
partition_key,listing_id,4677524,365,365.0,1.0
partition_key,listing_id,3139847,365,365.0,1.0
partition_key,listing_id,6975036,365,365.0,1.0
partition_key,listing_id,4151093,365,365.0,1.0
partition_key,listing_id,4256558,365,365.0,1.0
partition_key,listing_id,2110357,365,365.0,1.0
partition_key,listing_id,8147986,365,365.0,1.0
partition_key,listing_id,2905375,365,365.0,1.0
partition_key,listing_id,4257097,365,365.0,1.0
partition_key,listing_id,931154,365,365.0,1.0
partition_key,listing_id,6370655,365,365.0,1.0
partition_key,listing_id,4363919,365,365.0,1.0
partition_key,listing_id,8722230,365,365.0,1.0
partition_key,listing_id,5019444,365,365.0,1.0
partition_key,listing_id,931758,365,365.0,1.0
partition_key,listing_id,301059,365,365.0,1.0
partition_key,listing_id,8815638,365,365.0,1.0
partition_key,listing_id,7264667,365,365.0,1.0
partition_key,listing_id,2068301,365,365.0,1.0
partition_key,listing_id,8487843,365,365.0,1.0
partition_key,listing_id,8608233,365,365.0,1.0
partition_key,listing_id,5446156,365,365.0,1.0
partition_key,listing_id,2691273,365,365.0,1.0
partition_key,listing_id,7807090,365,365.0,1.0
partition_key,listing_id,8306646,365,365.0,1.0
partition_key,listing_id,9666446,365,365.0,1.0
partition_key,listing_id,1055661,365,365.0,1.0
partition_key,listing_id,7806698,365,365.0,1.0
partition_key,listing_id,24212,365,365.0,1.0
partition_key,listing_id,8027776,365,365.0,1.0
partition_key,listing_id,6868378,365,365.0,1.0
partition_key,listing_id,7249508,365,365.0,1.0
partition_key,listing_id,7544337,365,365.0,1.0
partition_key,listing_id,19623,365,365.0,1.0
partition_key,listing_id,4210585,365,365.0,1.0
partition_key,listing_id,5784320,365,365.0,1.0
partition_key,listing_id,7347229,365,365.0,1.0
partition_key,listing_id,4676275,365,365.0,1.0
partition_key,listing_id,2489283,365,365.0,1.0
partition_key,listing_id,277416,365,365.0,1.0
partition_key,listing_id,7699356,365,365.0,1.0
partition_key,listing_id,5847934,365,365.0,1.0
partition_key,listing_id,9886971,365,365.0,1.0
partition_key,listing_id,5446180,365,365.0,1.0
partition_key,listing_id,4242626,365,365.0,1.0
partition_key,listing_id,3226793,365,365.0,1.0
partition_key,listing_id,23430,365,365.0,1.0
partition_key,listing_id,2186330,365,365.0,1.0
partition_key,listing_id,9477204,365,365.0,1.0
partition_key,listing_id,5683765,365,365.0,1.0
partition_key,listing_id,9900319,365,365.0,1.0
partition_key,listing_id,5691933,365,365.0,1.0
partition_key,listing_id,8829472,365,365.0,1.0
partition_key,listing_id,5183938,365,365.0,1.0
partition_key,listing_id,224763,365,365.0,1.0
partition_key,listing_id,4520179,365,365.0,1.0
partition_key,listing_id,9263252,365,365.0,1.0
partition_key,listing_id,284813,365,365.0,1.0
partition_key,listing_id,4402880,365,365.0,1.0
partition_key,listing_id,2660384,365,365.0,1.0
partition_key,listing_id,6973790,365,365.0,1.0
partition_key,listing_id,7116795,365,365.0,1.0
partition_key,listing_id,9910189,365,365.0,1.0
partition_key,listing_id,6854552,365,365.0,1.0
partition_key,listing_id,1857141,365,365.0,1.0
partition_key,listing_id,8668410,365,365.0,1.0
partition_key,listing_id,8517235,365,365.0,1.0
partition_key,listing_id,4311244,365,365.0,1.0
partition_key,listing_id,7616008,365,365.0,1.0
partition_key,listing_id,4776823,365,365.0,1.0
partition_key,listing_id,8082659,365,365.0,1.0
partition_key,listing_id,808134,365,365.0,1.0
partition_key,listing_id,8984454,365,365.0,1.0
partition_key,listing_id,6403878,365,365.0,1.0
partition_key,listing_id,8427254,365,365.0,1.0
partition_key,listing_id,529090,365,365.0,1.0
partition_key,listing_id,2392869,365,365.0,1.0
partition_key,listing_id,5289293,365,365.0,1.0
partition_key,listing_id,4783585,365,365.0,1.0
partition_key,listing_id,286080,365,365.0,1.0
partition_key,listing_id,1601714,365,365.0,1.0
partition_key,listing_id,9474025,365,365.0,1.0
partition_key,listing_id,5459895,365,365.0,1.0
partition_key,listing_id,7360078,365,365.0,1.0
partition_key,listing_id,8843162,365,365.0,1.0
partition_key,listing_id,8409750,365,365.0,1.0
partition_key,listing_id,6033201,365,365.0,1.0
partition_key,listing_id,5058302,365,365.0,1.0
partition_key,listing_id,4264056,365,365.0,1.0
partition_key,listing_id,1707064,365,365.0,1.0
partition_key,listing_id,8236094,365,365.0,1.0
partition_key,listing_id,8072907,365,365.0,1.0
partition_key,listing_id,4082986,365,365.0,1.0
partition_key,listing_id,9138600,365,365.0,1.0
partition_key,listing_id,7922197,365,365.0,1.0
partition_key,listing_id,10235014,365,365.0,1.0
partition_key,listing_id,4190689,365,365.0,1.0
partition_key,listing_id,3033913,365,365.0,1.0
partition_key,listing_id,6362918,365,365.0,1.0
partition_key,listing_id,2935486,365,365.0,1.0
partition_key,listing_id,9031119,365,365.0,1.0
partition_key,listing_id,5270886,365,365.0,1.0
partition_key,listing_id,59838,365,365.0,1.0
partition_key,listing_id,7727428,365,365.0,1.0
partition_key,listing_id,59708,365,365.0,1.0
partition_key,listing_id,1476298,365,365.0,1.0
partition_key,listing_id,6850007,365,365.0,1.0
partition_key,listing_id,8922554,365,365.0,1.0
partition_key,listing_id,7440415,365,365.0,1.0
partition_key,listing_id,6490091,365,365.0,1.0
partition_key,listing_id,9311687,365,365.0,1.0
partition_key,listing_id,8103365,365,365.0,1.0
partition_key,listing_id,631445,365,365.0,1.0
partition_key,listing_id,6545773,365,365.0,1.0
partition_key,listing_id,8036985,365,365.0,1.0
partition_key,listing_id,9699490,365,365.0,1.0
partition_key,listing_id,4661374,365,365.0,1.0
partition_key,listing_id,365550,365,365.0,1.0
partition_key,listing_id,7777381,365,365.0,1.0
partition_key,listing_id,1778989,365,365.0,1.0
partition_key,listing_id,5031285,365,365.0,1.0
partition_key,listing_id,5031383,365,365.0,1.0
partition_key,listing_id,9685856,365,365.0,1.0
partition_key,listing_id,208356,365,365.0,1.0
partition_key,listing_id,9449062,365,365.0,1.0
partition_key,listing_id,3552523,365,365.0,1.0
partition_key,listing_id,3487824,365,365.0,1.0
partition_key,listing_id,8501705,365,365.0,1.0
partition_key,listing_id,10140582,365,365.0,1.0
partition_key,listing_id,8068232,365,365.0,1.0
partition_key,listing_id,1709737,365,365.0,1.0
partition_key,listing_id,9408991,365,365.0,1.0
partition_key,listing_id,7110655,365,365.0,1.0
partition_key,listing_id,9012948,365,365.0,1.0
partition_key,listing_id,8372038,365,365.0,1.0
partition_key,listing_id,2051658,365,365.0,1.0
partition_key,listing_id,7506165,365,365.0,1.0
partition_key,listing_id,7311407,365,365.0,1.0
partition_key,listing_id,397117,365,365.0,1.0
partition_key,listing_id,4516960,365,365.0,1.0
partition_key,listing_id,9089308,365,365.0,1.0
partition_key,listing_id,934123,365,365.0,1.0
partition_key,listing_id,3891695,365,365.0,1.0
partition_key,listing_id,6514446,365,365.0,1.0
partition_key,listing_id,9863312,365,365.0,1.0
partition_key,listing_id,8805211,365,365.0,1.0
partition_key,listing_id,7954781,365,365.0,1.0
partition_key,listing_id,2944021,365,365.0,1.0
partition_key,listing_id,4395349,365,365.0,1.0
partition_key,listing_id,3282000,365,365.0,1.0
partition_key,listing_id,6687939,365,365.0,1.0
partition_key,listing_id,6613192,365,365.0,1.0
partition_key,listing_id,9900303,365,365.0,1.0
partition_key,listing_id,7860710,365,365.0,1.0
partition_key,listing_id,7510776,365,365.0,1.0
partition_key,listing_id,6773472,365,365.0,1.0
partition_key,listing_id,7965184,365,365.0,1.0
partition_key,listing_id,9183380,365,365.0,1.0
partition_key,listing_id,9201292,365,365.0,1.0
partition_key,listing_id,7332364,365,365.0,1.0
partition_key,listing_id,9028315,365,365.0,1.0
partition_key,listing_id,9939025,365,365.0,1.0
partition_key,listing_id,8100190,365,365.0,1.0
partition_key,listing_id,935671,365,365.0,1.0
partition_key,listing_id,936177,365,365.0,1.0
partition_key,listing_id,922986,365,365.0,1.0
partition_key,listing_id,1200083,365,365.0,1.0
partition_key,listing_id,935432,365,365.0,1.0
partition_key,listing_id,604600,365,365.0,1.0
partition_key,listing_id,1251763,365,365.0,1.0
partition_key,listing_id,7517684,365,365.0,1.0
partition_key,listing_id,607788,365,365.0,1.0
partition_key,listing_id,6278361,365,365.0,1.0
partition_key,listing_id,936378,365,365.0,1.0
partition_key,listing_id,7350870,365,365.0,1.0
partition_key,listing_id,92835,365,365.0,1.0
partition_key,listing_id,4009508,365,365.0,1.0
partition_key,listing_id,935862,365,365.0,1.0
partition_key,listing_id,8187537,365,365.0,1.0
partition_key,listing_id,10132385,365,365.0,1.0
partition_key,listing_id,9516114,365,365.0,1.0
partition_key,listing_id,2749725,365,365.0,1.0
partition_key,listing_id,9813231,365,365.0,1.0
partition_key,listing_id,8101251,365,365.0,1.0
partition_key,listing_id,5201816,365,365.0,1.0
partition_key,listing_id,9329068,365,365.0,1.0
partition_key,listing_id,8704438,365,365.0,1.0
partition_key,listing_id,8052542,365,365.0,1.0
partition_key,listing_id,4251426,365,365.0,1.0
partition_key,listing_id,6020744,365,365.0,1.0
partition_key,listing_id,4251235,365,365.0,1.0
partition_key,listing_id,8093529,365,365.0,1.0
partition_key,listing_id,654734,365,365.0,1.0
partition_key,listing_id,3489083,365,365.0,1.0
partition_key,listing_id,8691263,365,365.0,1.0
partition_key,listing_id,3971934,365,365.0,1.0
partition_key,listing_id,7732071,365,365.0,1.0
partition_key,listing_id,1251813,365,365.0,1.0
partition_key,listing_id,10247453,365,365.0,1.0
partition_key,listing_id,6740521,365,365.0,1.0
partition_key,listing_id,2955782,365,365.0,1.0
partition_key,listing_id,6691324,365,365.0,1.0
partition_key,listing_id,8568567,365,365.0,1.0
partition_key,listing_id,1251707,365,365.0,1.0
partition_key,listing_id,10125020,365,365.0,1.0
partition_key,listing_id,931785,365,365.0,1.0
partition_key,listing_id,7763613,365,365.0,1.0
partition_key,listing_id,9574602,365,365.0,1.0
partition_key,listing_id,9024838,365,365.0,1.0
partition_key,listing_id,8427227,365,365.0,1.0
partition_key,listing_id,6993019,365,365.0,1.0
partition_key,listing_id,6746826,365,365.0,1.0
partition_key,listing_id,3592838,365,365.0,1.0
partition_key,listing_id,1954452,365,365.0,1.0
partition_key,listing_id,1651324,365,365.0,1.0
partition_key,listing_id,8016646,365,365.0,1.0
partition_key,listing_id,6115704,365,365.0,1.0
partition_key,listing_id,9237535,365,365.0,1.0
partition_key,listing_id,2191633,365,365.0,1.0
partition_key,listing_id,7451624,365,365.0,1.0
partition_key,listing_id,8311242,365,365.0,1.0
partition_key,listing_id,3977605,365,365.0,1.0
partition_key,listing_id,6344566,365,365.0,1.0
partition_key,listing_id,2191169,365,365.0,1.0
partition_key,listing_id,5213468,365,365.0,1.0
partition_key,listing_id,9822759,365,365.0,1.0
partition_key,listing_id,945645,365,365.0,1.0
partition_key,listing_id,8193241,365,365.0,1.0
partition_key,listing_id,6916167,365,365.0,1.0
partition_key,listing_id,6941113,365,365.0,1.0
partition_key,listing_id,2621746,365,365.0,1.0
partition_key,listing_id,449602,365,365.0,1.0
partition_key,listing_id,1724849,365,365.0,1.0
partition_key,listing_id,3868138,365,365.0,1.0
partition_key,listing_id,8193054,365,365.0,1.0
partition_key,listing_id,6807981,365,365.0,1.0
partition_key,listing_id,1163345,365,365.0,1.0
partition_key,listing_id,6436727,365,365.0,1.0
partition_key,listing_id,8553556,365,365.0,1.0
partition_key,listing_id,7389483,365,365.0,1.0
partition_key,listing_id,1901706,365,365.0,1.0
partition_key,listing_id,4137114,365,365.0,1.0
partition_key,listing_id,5249093,365,365.0,1.0
partition_key,listing_id,356608,365,365.0,1.0
partition_key,listing_id,5270223,365,365.0,1.0
partition_key,listing_id,7824870,365,365.0,1.0
partition_key,listing_id,828298,365,365.0,1.0
partition_key,listing_id,8446347,365,365.0,1.0
partition_key,listing_id,5989894,365,365.0,1.0
partition_key,listing_id,7699495,365,365.0,1.0
partition_key,listing_id,3270492,365,365.0,1.0
partition_key,listing_id,5372156,365,365.0,1.0
partition_key,listing_id,2933877,365,365.0,1.0
partition_key,listing_id,4943016,365,365.0,1.0
partition_key,listing_id,3624990,365,365.0,1.0
partition_key,listing_id,7391003,365,365.0,1.0
partition_key,listing_id,9922140,365,365.0,1.0
partition_key,listing_id,10126199,365,365.0,1.0
partition_key,listing_id,6752031,365,365.0,1.0
partition_key,listing_id,1815304,365,365.0,1.0
partition_key,listing_id,10211716,365,365.0,1.0
partition_key,listing_id,3793047,365,365.0,1.0
partition_key,listing_id,353039,365,365.0,1.0
partition_key,listing_id,5218550,365,365.0,1.0
partition_key,listing_id,7809494,365,365.0,1.0
partition_key,listing_id,6627403,365,365.0,1.0
partition_key,listing_id,8065715,365,365.0,1.0
partition_key,listing_id,7431247,365,365.0,1.0
partition_key,listing_id,9460,365,365.0,1.0
partition_key,listing_id,6993978,365,365.0,1.0
partition_key,listing_id,9979329,365,365.0,1.0
partition_key,listing_id,9061868,365,365.0,1.0
partition_key,listing_id,1246769,365,365.0,1.0
partition_key,listing_id,1107845,365,365.0,1.0
partition_key,listing_id,1583047,365,365.0,1.0
partition_key,listing_id,7735282,365,365.0,1.0
partition_key,listing_id,7710713,365,365.0,1.0
partition_key,listing_id,7735313,365,365.0,1.0
partition_key,listing_id,8869027,365,365.0,1.0
partition_key,listing_id,9781881,365,365.0,1.0
partition_key,listing_id,6239907,365,365.0,1.0
partition_key,listing_id,6315269,365,365.0,1.0
partition_key,listing_id,9318524,365,365.0,1.0
partition_key,listing_id,6812415,365,365.0,1.0
partition_key,listing_id,7118258,365,365.0,1.0
partition_key,listing_id,8505421,365,365.0,1.0
partition_key,listing_id,6246861,365,365.0,1.0
partition_key,listing_id,7828222,365,365.0,1.0
partition_key,listing_id,7533901,365,365.0,1.0
partition_key,listing_id,3803947,365,365.0,1.0
partition_key,listing_id,2943860,365,365.0,1.0
partition_key,listing_id,7388225,365,365.0,1.0
partition_key,listing_id,2620429,365,365.0,1.0
partition_key,listing_id,5036739,365,365.0,1.0
partition_key,listing_id,2978929,365,365.0,1.0
partition_key,listing_id,7699096,365,365.0,1.0
partition_key,listing_id,4439293,365,365.0,1.0
partition_key,listing_id,580815,365,365.0,1.0
partition_key,listing_id,5315169,365,365.0,1.0
partition_key,listing_id,3906076,365,365.0,1.0
partition_key,listing_id,4566609,365,365.0,1.0
partition_key,listing_id,9304465,365,365.0,1.0
partition_key,listing_id,1136984,365,365.0,1.0
partition_key,listing_id,6494181,365,365.0,1.0
partition_key,listing_id,4494947,365,365.0,1.0
partition_key,listing_id,9533648,365,365.0,1.0
partition_key,listing_id,284087,365,365.0,1.0
partition_key,listing_id,2825852,365,365.0,1.0
partition_key,listing_id,8817033,365,365.0,1.0
partition_key,listing_id,9097503,365,365.0,1.0
partition_key,listing_id,10211609,365,365.0,1.0
partition_key,listing_id,1684236,365,365.0,1.0
partition_key,listing_id,1159226,365,365.0,1.0
partition_key,listing_id,9318440,365,365.0,1.0
partition_key,listing_id,7884782,365,365.0,1.0
partition_key,listing_id,9236961,365,365.0,1.0
partition_key,listing_id,8065531,365,365.0,1.0
partition_key,listing_id,8342429,365,365.0,1.0
partition_key,listing_id,2149219,365,365.0,1.0
partition_key,listing_id,7678814,365,365.0,1.0
partition_key,listing_id,9432322,365,365.0,1.0
partition_key,listing_id,4410544,365,365.0,1.0
partition_key,listing_id,8129676,365,365.0,1.0
partition_key,listing_id,4614955,365,365.0,1.0
partition_key,listing_id,1043194,365,365.0,1.0
partition_key,listing_id,8385687,365,365.0,1.0
partition_key,listing_id,8579782,365,365.0,1.0
partition_key,listing_id,9908825,365,365.0,1.0
partition_key,listing_id,9530877,365,365.0,1.0
partition_key,listing_id,8441263,365,365.0,1.0
partition_key,listing_id,9530788,365,365.0,1.0
partition_key,listing_id,3394936,365,365.0,1.0
partition_key,listing_id,6882518,365,365.0,1.0
partition_key,listing_id,4031625,365,365.0,1.0
partition_key,listing_id,4494948,365,365.0,1.0
partition_key,listing_id,4616695,365,365.0,1.0
partition_key,listing_id,4106041,365,365.0,1.0
partition_key,listing_id,2532879,365,365.0,1.0
partition_key,listing_id,4752817,365,365.0,1.0
partition_key,listing_id,6808970,365,365.0,1.0
partition_key,listing_id,1157083,365,365.0,1.0
partition_key,listing_id,6226666,365,365.0,1.0
partition_key,listing_id,9151374,365,365.0,1.0
partition_key,listing_id,6807884,365,365.0,1.0
partition_key,listing_id,1761870,365,365.0,1.0
partition_key,listing_id,6949900,365,365.0,1.0
partition_key,listing_id,5126446,365,365.0,1.0
partition_key,listing_id,8341720,365,365.0,1.0
partition_key,listing_id,8355276,365,365.0,1.0
partition_key,listing_id,7920539,365,365.0,1.0
partition_key,listing_id,7598743,365,365.0,1.0
partition_key,listing_id,7916754,365,365.0,1.0
partition_key,listing_id,7956227,365,365.0,1.0
partition_key,listing_id,4706111,365,365.0,1.0
partition_key,listing_id,8016309,365,365.0,1.0
partition_key,listing_id,5793477,365,365.0,1.0
partition_key,listing_id,2926776,365,365.0,1.0
partition_key,listing_id,8443258,365,365.0,1.0
partition_key,listing_id,7577073,365,365.0,1.0
partition_key,listing_id,6838418,365,365.0,1.0
partition_key,listing_id,6852243,365,365.0,1.0
partition_key,listing_id,9317101,365,365.0,1.0
partition_key,listing_id,6555128,365,365.0,1.0
partition_key,listing_id,6228959,365,365.0,1.0
partition_key,listing_id,8446689,365,365.0,1.0
partition_key,listing_id,8064351,365,365.0,1.0
partition_key,listing_id,6662639,365,365.0,1.0
partition_key,listing_id,3273240,365,365.0,1.0
partition_key,listing_id,5957039,365,365.0,1.0
partition_key,listing_id,3449059,365,365.0,1.0
partition_key,listing_id,789229,365,365.0,1.0
partition_key,listing_id,4008373,365,365.0,1.0
partition_key,listing_id,5913611,365,365.0,1.0
partition_key,listing_id,8310576,365,365.0,1.0
partition_key,listing_id,4811583,365,365.0,1.0
partition_key,listing_id,3333971,365,365.0,1.0
partition_key,listing_id,4226386,365,365.0,1.0
partition_key,listing_id,3497530,365,365.0,1.0
partition_key,listing_id,8338155,365,365.0,1.0
partition_key,listing_id,1080097,365,365.0,1.0
partition_key,listing_id,4593740,365,365.0,1.0
partition_key,listing_id,6747473,365,365.0,1.0
partition_key,listing_id,3821663,365,365.0,1.0
partition_key,listing_id,5021969,365,365.0,1.0
partition_key,listing_id,4574039,365,365.0,1.0
partition_key,listing_id,4105164,365,365.0,1.0
partition_key,listing_id,2865992,365,365.0,1.0
partition_key,listing_id,1205666,365,365.0,1.0
partition_key,listing_id,5651254,365,365.0,1.0
partition_key,listing_id,1594412,365,365.0,1.0
partition_key,listing_id,7717653,365,365.0,1.0
partition_key,listing_id,4808896,365,365.0,1.0
partition_key,listing_id,7533537,365,365.0,1.0
partition_key,listing_id,5978216,365,365.0,1.0
partition_key,listing_id,6134382,365,365.0,1.0
partition_key,listing_id,9813684,365,365.0,1.0
partition_key,listing_id,9846066,365,365.0,1.0
partition_key,listing_id,10122924,365,365.0,1.0
partition_key,listing_id,1259305,365,365.0,1.0
partition_key,listing_id,7452021,365,365.0,1.0
partition_key,listing_id,193836,365,365.0,1.0
partition_key,listing_id,7902229,365,365.0,1.0
partition_key,listing_id,3994397,365,365.0,1.0
partition_key,listing_id,6744143,365,365.0,1.0
partition_key,listing_id,6554352,365,365.0,1.0
partition_key,listing_id,9186256,365,365.0,1.0
partition_key,listing_id,9219567,365,365.0,1.0
partition_key,listing_id,6278680,365,365.0,1.0
partition_key,listing_id,5252543,365,365.0,1.0
partition_key,listing_id,9296887,365,365.0,1.0
partition_key,listing_id,8431178,365,365.0,1.0
partition_key,listing_id,353347,365,365.0,1.0
partition_key,listing_id,838764,365,365.0,1.0
partition_key,listing_id,7349029,365,365.0,1.0
